"SITE","LINE","PLC_STATION_ID","SFC","TXNTYPE","REASON_CODE","START_DATE_TIME",END_DATE_TIME","TXN_VARIANT_CODE","TXN_VARIANT_DATA","PRE_WEIGHT","POST_WEIGHT","STATUS","ACTIVITY","CREATED_BY","CREATED_DATE_TIME","MODIFIED_DATE_TIME","RETRY_COUNT"
"1297","L2_SA_MU","2","2019081601-00121",1,10,"16-AUG-2019 16:49:04","16-AUG-2019 16:49:24","","",0,278,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","5","2019081601-00121",1,40,"16-AUG-2019 16:49:45","16-AUG-2019 16:49:52","","",278,278,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","6","2019081601-00121",1,60,"16-AUG-2019 16:50:08","16-AUG-2019 16:50:16","","",278,278,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","7","2019081601-00121",1,70,"16-AUG-2019 16:50:45","16-AUG-2019 16:50:54","","",278,278,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","1","2019081601-00122",1,1,"16-AUG-2019 16:49:18","16-AUG-2019 16:49:22","1","E02B0040002A29D6",0,0,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","2","2019081601-00122",1,10,"16-AUG-2019 16:49:30","16-AUG-2019 16:49:53","","",0,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","5","2019081601-00122",1,40,"16-AUG-2019 16:50:10","16-AUG-2019 16:50:16","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","6","2019081601-00122",1,60,"16-AUG-2019 16:50:32","16-AUG-2019 16:50:40","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","7","2019081601-00122",1,70,"16-AUG-2019 16:51:08","16-AUG-2019 16:51:18","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","1","2019081601-00123",1,1,"16-AUG-2019 16:49:41","16-AUG-2019 16:49:45","1","E02B0040002A296C",0,0,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","2","2019081601-00123",1,10,"16-AUG-2019 16:49:59","16-AUG-2019 16:50:17","","",0,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","5","2019081601-00123",1,40,"16-AUG-2019 16:50:32","16-AUG-2019 16:50:39","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","6","2019081601-00123",1,60,"16-AUG-2019 16:50:56","16-AUG-2019 16:51:04","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","7","2019081601-00123",1,70,"16-AUG-2019 16:51:49","16-AUG-2019 16:51:59","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","1","2019081601-00124",1,2,"16-AUG-2019 16:50:06","16-AUG-2019 16:50:10","1","E02B0040002A2934",0,0,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","2","2019081601-00124",1,10,"16-AUG-2019 16:50:22","16-AUG-2019 16:50:42","","",0,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","5","2019081601-00124",1,40,"16-AUG-2019 16:51:13","16-AUG-2019 16:51:19","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","6","2019081601-00124",1,60,"16-AUG-2019 16:51:35","16-AUG-2019 16:51:43","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","7","2019081601-00124",1,70,"16-AUG-2019 16:52:16","16-AUG-2019 16:52:26","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","1","2019081601-00125",1,1,"16-AUG-2019 16:50:40","16-AUG-2019 16:50:44","1","E02B0040002A28BE",0,0,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","2","2019081601-00125",1,10,"16-AUG-2019 16:50:52","16-AUG-2019 16:51:19","","",0,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","5","2019081601-00125",1,40,"16-AUG-2019 16:51:39","16-AUG-2019 16:51:45","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","6","2019081601-00125",1,60,"16-AUG-2019 16:52:02","16-AUG-2019 16:52:10","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","7","2019081601-00125",1,70,"16-AUG-2019 16:52:50","16-AUG-2019 16:52:59","","",279,279,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","1","2019081601-00126",1,1,"16-AUG-2019 16:51:10","16-AUG-2019 16:51:14","1","E02B0040002A27DC",0,0,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","2","2019081601-00126",1,10,"16-AUG-2019 16:51:29","16-AUG-2019 16:51:48","","",0,278,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","5","2019081601-00126",1,40,"16-AUG-2019 16:52:05","16-AUG-2019 16:52:12","","",278,278,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","6","2019081601-00126",1,60,"16-AUG-2019 16:52:35","16-AUG-2019 16:52:43","","",278,278,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","7","2019081601-00126",1,70,"16-AUG-2019 16:53:12","16-AUG-2019 16:53:22","","",278,278,"SUCCESS","SFC_COMPLETE","MESYS",16-AUG-19,16-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00001",1,2,"19-AUG-2019 11:01:10","19-AUG-2019 11:01:14","1","D0E2908856C41A73",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00001",1,20,"19-AUG-2019 11:02:00","19-AUG-2019 11:02:22","","",0,1813,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00001",1,30,"19-AUG-2019 11:02:32","19-AUG-2019 11:02:46","","",1813,2719,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00001",1,40,"19-AUG-2019 11:03:10","19-AUG-2019 11:03:16","","",2719,2719,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00001",1,60,"19-AUG-2019 11:04:00","19-AUG-2019 11:04:08","","",2719,2719,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00001",2,73,"19-AUG-2019 11:06:55","19-AUG-2019 11:07:04","","",2719,2719,"SUCCESS","SFC_SCRAP","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00002",1,1,"19-AUG-2019 11:04:05","19-AUG-2019 11:04:09","1","E02B0040002A2A1D",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00002",1,20,"19-AUG-2019 11:04:20","19-AUG-2019 11:04:35","","",0,1810,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00002",1,30,"19-AUG-2019 11:04:43","19-AUG-2019 11:05:00","","",1810,2718,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00002",1,40,"19-AUG-2019 11:05:16","19-AUG-2019 11:05:22","","",2718,2718,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00002",1,60,"19-AUG-2019 11:06:32","19-AUG-2019 11:06:40","","",2718,2718,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00002",2,73,"19-AUG-2019 11:15:56","19-AUG-2019 11:16:03","","",2718,2718,"SUCCESS","SFC_SCRAP","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00003",1,2,"19-AUG-2019 11:31:44","19-AUG-2019 11:31:48","1","E02B0040002A2A8B",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00003",1,20,"19-AUG-2019 11:32:45","19-AUG-2019 11:33:29","","",0,1810,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00003",1,30,"19-AUG-2019 11:33:36","19-AUG-2019 11:33:52","","",1810,2713,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00003",1,40,"19-AUG-2019 11:34:39","19-AUG-2019 11:34:45","","",2713,2713,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00003",1,60,"19-AUG-2019 11:35:21","19-AUG-2019 11:35:29","","",2713,2713,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00003",1,70,"19-AUG-2019 11:43:54","19-AUG-2019 11:44:03","","",2713,2713,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00004",1,1,"19-AUG-2019 11:35:58","19-AUG-2019 11:36:02","1","E02B0040002A2B45",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00004",2,26,"19-AUG-2019 11:39:00","19-AUG-2019 11:39:00","","",0,0,"SUCCESS","SFC_SCRAP","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00005",1,1,"19-AUG-2019 11:37:26","19-AUG-2019 11:37:30","1","E02B0040002A2B8D",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00005",1,20,"19-AUG-2019 11:41:52","19-AUG-2019 11:42:09","","",0,1813,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00005",1,30,"19-AUG-2019 11:42:16","19-AUG-2019 11:42:31","","",1813,2720,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00005",1,40,"19-AUG-2019 11:42:49","19-AUG-2019 11:42:55","","",2720,2720,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00005",1,60,"19-AUG-2019 11:43:36","19-AUG-2019 11:43:44","","",2720,2720,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00005",1,70,"19-AUG-2019 11:44:53","19-AUG-2019 11:45:03","","",2720,2720,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00006",1,1,"19-AUG-2019 11:42:52","19-AUG-2019 11:42:56","1","E02B0040002A2D08",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00006",1,20,"19-AUG-2019 11:43:10","19-AUG-2019 11:43:24","","",0,1812,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00006",1,30,"19-AUG-2019 11:43:31","19-AUG-2019 11:43:45","","",1812,2716,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00006",1,40,"19-AUG-2019 11:44:00","19-AUG-2019 11:44:06","","",2716,2716,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00006",1,60,"19-AUG-2019 11:44:39","19-AUG-2019 11:44:47","","",2716,2716,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00006",1,70,"19-AUG-2019 11:46:47","19-AUG-2019 11:46:57","","",2716,2716,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00007",1,1,"19-AUG-2019 11:44:22","19-AUG-2019 11:44:26","1","E02B0040002A2D80",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00007",1,20,"19-AUG-2019 11:44:37","19-AUG-2019 11:44:52","","",0,1807,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00007",1,30,"19-AUG-2019 11:45:20","19-AUG-2019 11:45:34","","",1807,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00007",1,40,"19-AUG-2019 11:45:54","19-AUG-2019 11:46:00","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00007",1,60,"19-AUG-2019 11:46:30","19-AUG-2019 11:46:38","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00007",1,70,"19-AUG-2019 11:48:48","19-AUG-2019 11:48:58","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00008",1,1,"19-AUG-2019 11:46:11","19-AUG-2019 11:46:15","1","E02B0040002A2DC8",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00008",1,20,"19-AUG-2019 11:46:30","19-AUG-2019 11:46:46","","",0,1806,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00008",1,30,"19-AUG-2019 11:46:57","19-AUG-2019 11:47:10","","",1806,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00008",1,40,"19-AUG-2019 11:47:27","19-AUG-2019 11:47:32","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00008",1,60,"19-AUG-2019 11:48:31","19-AUG-2019 11:48:39","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00008",1,70,"19-AUG-2019 11:49:57","19-AUG-2019 11:50:07","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00009",1,1,"19-AUG-2019 11:46:56","19-AUG-2019 11:47:00","1","E02B0040002A2E40",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00009",1,20,"19-AUG-2019 11:47:11","19-AUG-2019 11:48:12","","",0,1805,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00009",1,30,"19-AUG-2019 11:48:40","19-AUG-2019 11:48:54","","",1805,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00009",1,40,"19-AUG-2019 11:49:12","19-AUG-2019 11:49:17","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00009",1,60,"19-AUG-2019 11:49:45","19-AUG-2019 11:49:53","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00009",1,70,"19-AUG-2019 11:51:22","19-AUG-2019 11:51:32","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00010",1,1,"19-AUG-2019 11:48:00","19-AUG-2019 11:48:04","1","E02B0040002A2E88",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00010",1,20,"19-AUG-2019 11:48:39","19-AUG-2019 11:49:01","","",0,1808,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00010",1,30,"19-AUG-2019 11:49:14","19-AUG-2019 11:49:47","","",1808,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00010",1,40,"19-AUG-2019 11:50:12","19-AUG-2019 11:50:17","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00010",1,60,"19-AUG-2019 11:50:58","19-AUG-2019 11:51:06","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00010",1,70,"19-AUG-2019 11:51:45","19-AUG-2019 11:51:54","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00011",1,1,"19-AUG-2019 13:10:24","19-AUG-2019 13:10:28","1","E02B0040002A2F02",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00011",1,20,"19-AUG-2019 13:10:38","19-AUG-2019 13:10:53","","",0,1807,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00011",1,30,"19-AUG-2019 13:11:05","19-AUG-2019 13:11:18","","",1807,2708,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00011",1,40,"19-AUG-2019 13:11:39","19-AUG-2019 13:11:45","","",2708,2708,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00011",1,60,"19-AUG-2019 13:12:13","19-AUG-2019 13:12:22","","",2708,2708,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00011",1,70,"19-AUG-2019 13:12:49","19-AUG-2019 13:12:59","","",2708,2708,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00012",1,1,"19-AUG-2019 13:14:37","19-AUG-2019 13:14:41","1","0000008000000000",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00012",1,20,"19-AUG-2019 13:14:54","19-AUG-2019 13:15:12","","",0,1808,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00012",1,30,"19-AUG-2019 13:15:37","19-AUG-2019 13:16:00","","",1808,2714,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00012",1,40,"19-AUG-2019 13:16:38","19-AUG-2019 13:16:44","","",2714,2714,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00012",1,60,"19-AUG-2019 13:17:24","19-AUG-2019 13:17:32","","",2714,2714,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00012",2,73,"19-AUG-2019 13:18:27","19-AUG-2019 13:18:36","","",2714,2714,"SUCCESS","SFC_SCRAP","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00013",1,1,"19-AUG-2019 13:15:22","19-AUG-2019 13:15:26","1","E02B0040002A30CE",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00013",1,20,"19-AUG-2019 13:15:42","19-AUG-2019 13:16:04","","",0,1808,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00013",1,30,"19-AUG-2019 13:17:05","19-AUG-2019 13:17:18","","",1808,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00013",1,40,"19-AUG-2019 13:17:31","19-AUG-2019 13:17:37","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00013",1,60,"19-AUG-2019 13:18:13","19-AUG-2019 13:18:21","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00013",1,70,"19-AUG-2019 13:20:31","19-AUG-2019 13:20:41","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00014",1,1,"19-AUG-2019 13:16:10","19-AUG-2019 13:16:14","1","E02B0040002A3148",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00014",1,20,"19-AUG-2019 13:16:32","19-AUG-2019 13:16:49","","",0,1804,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,8
"1297","L2_SA_MU","4","2019081901-00014",1,30,"19-AUG-2019 13:17:34","19-AUG-2019 13:17:48","","",1804,2708,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00014",1,40,"19-AUG-2019 13:18:14","19-AUG-2019 13:18:20","","",2708,2708,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00014",1,60,"19-AUG-2019 13:18:56","19-AUG-2019 13:19:04","","",2708,2708,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00014",1,70,"19-AUG-2019 13:22:33","19-AUG-2019 13:22:43","","",2708,2708,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00015",1,1,"19-AUG-2019 13:16:35","19-AUG-2019 13:16:39","1","E02B0040002A3190",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00015",1,20,"19-AUG-2019 13:17:36","19-AUG-2019 13:17:50","","",0,1810,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00015",1,30,"19-AUG-2019 13:17:59","19-AUG-2019 13:18:18","","",1810,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00015",1,40,"19-AUG-2019 13:21:39","19-AUG-2019 13:21:45","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00015",1,60,"19-AUG-2019 13:22:21","19-AUG-2019 13:22:29","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00015",1,70,"19-AUG-2019 13:23:16","19-AUG-2019 13:23:25","","",2712,2712,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00016",1,1,"19-AUG-2019 13:17:33","19-AUG-2019 13:17:37","1","E02B0040002A320A",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00016",1,20,"19-AUG-2019 13:18:05","19-AUG-2019 13:18:25","","",0,1810,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00016",1,30,"19-AUG-2019 13:18:52","19-AUG-2019 13:19:18","","",1810,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00016",1,40,"19-AUG-2019 13:22:13","19-AUG-2019 13:22:19","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00016",1,60,"19-AUG-2019 13:23:04","19-AUG-2019 13:23:12","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","7","2019081901-00016",1,70,"19-AUG-2019 13:23:58","19-AUG-2019 13:24:07","","",2711,2711,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","1","2019081901-00017",1,1,"19-AUG-2019 13:18:10","19-AUG-2019 13:18:14","1","E02B0040002A3252",0,0,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","3","2019081901-00017",1,20,"19-AUG-2019 13:18:37","19-AUG-2019 13:19:04","","",0,1806,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","4","2019081901-00017",1,30,"19-AUG-2019 13:22:26","19-AUG-2019 13:22:45","","",1806,2707,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","5","2019081901-00017",1,40,"19-AUG-2019 13:23:06","19-AUG-2019 13:23:12","","",2707,2707,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
"1297","L2_SA_MU","6","2019081901-00017",1,60,"19-AUG-2019 13:23:46","19-AUG-2019 13:23:54","","",2707,2707,"SUCCESS","SFC_COMPLETE","MESYS",19-AUG-19,19-AUG-19,9
